Date,Species,Length (micron),No. segments,Abbreviation
12/04/2022,Cylindrotheca_closterium,476.317,4,C.clo
12/04/2022,Cylindrotheca_closterium,461.378,4,C.clo
12/04/2022,Cylindrotheca_closterium,373.29,3,C.clo
12/04/2022,Cylindrotheca_closterium,451.801,3,C.clo
12/04/2022,Seminavis_robusta,478.965,4,S.rob
12/04/2022,Seminavis_robusta,532.282,4,S.rob
12/04/2022,Seminavis_robusta,515.293,4,S.rob
12/04/2022,Seminavis_robusta,482.206,4,S.rob
12/04/2022,Seminavis_robusta,484.063,4,S.rob
12/04/2022,Seminavis_robusta,409.753,3,S.rob
12/04/2022,Seminavis_robusta,468.384,3,S.rob
12/04/2022,Seminavis_robusta,439.054,3,S.rob
12/04/2022,Seminavis_robusta,471.865,3,S.rob
12/04/2022,Seminavis_robusta,456.098,3,S.rob
12/04/2022,Seminavis_robusta,497.593,4,S.rob
12/04/2022,Seminavis_robusta,494.768,4,S.rob
12/04/2022,Seminavis_robusta,398.905,3,S.rob
12/04/2022,Seminavis_robusta,378.714,3,S.rob
12/04/2022,Seminavis_robusta,428.296,3,S.rob
12/04/2022,Seminavis_robusta,379.126,3,S.rob
12/04/2022,Seminavis_robusta,396.607,3,S.rob
12/04/2022,Seminavis_robusta,441.752,4,S.rob
12/04/2022,Achnanthes_yaquinensis_0020,318.361,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,399.374,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,413.306,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,383.764,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,377.604,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,384.766,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,402.091,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,338.174,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,383.905,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,271.656,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,346.718,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,371.564,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,379.111,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,319.822,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,391.616,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,340.868,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,377.112,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0020,370.004,3,A.yaq1
12/04/2022,Achnanthes_yaquinensis_0053,378.92,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,368.488,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,364.879,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,500.27,4,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,484.037,4,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,456.678,4,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,442.581,4,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,498.001,4,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,445.218,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,393.21,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,443.706,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,385.843,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,404.671,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,286.643,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,315.961,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,397.153,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,334.963,3,A.yaq2
12/04/2022,Achnanthes_yaquinensis_0053,377.914,3,A.yaq2
12/04/2022,Control_noslip_2022,309.05,3,nbc
12/04/2022,Control_noslip_2022,328.122,3,nbc
12/04/2022,Control_noslip_2022,332.657,3,nbc
12/04/2022,Control_noslip_2022,340.751,3,nbc
12/04/2022,Control_noslip_2022,312.441,3,nbc
12/04/2022,Control_noslip_2022,309.03,3,nbc
12/04/2022,Control_noslip_2022,308.894,3,nbc
12/04/2022,Control_noslip_2022,300.423,3,nbc
12/04/2022,Control_noslip_2022,332.657,3,nbc
12/04/2022,Control_noslip_2022,286.985,3,nbc
12/04/2022,Control_noslip_2022,260.78,3,nbc
12/04/2022,Control_noslip_2022,336.522,3,nbc
12/04/2022,Control_noslip_2022,329.001,3,nbc
12/04/2022,Control_noslip_2022,316.57,3,nbc
12/04/2022,Control_noslip_2022,303.372,3,nbc
12/04/2022,Control_noslip_2022,298.272,3,nbc
12/04/2022,Control_noslip_2022,298.01,3,nbc
12/04/2022,Control_noslip_2022,297.464,3,nbc
12/04/2022,Conticibra_weisflogii,341.438,3,C.wei
12/04/2022,Conticibra_weisflogii,367.369,3,C.wei
12/04/2022,Conticibra_weisflogii,373.502,3,C.wei
12/04/2022,Conticibra_weisflogii,354.56,3,C.wei
12/04/2022,Conticibra_weisflogii,336.755,3,C.wei
12/04/2022,Conticibra_weisflogii,332.999,3,C.wei
12/04/2022,Conticibra_weisflogii,321.772,3,C.wei
12/04/2022,Conticibra_weisflogii,317.101,3,C.wei
12/04/2022,Conticibra_weisflogii,334.701,3,C.wei
12/04/2022,Conticibra_weisflogii,344.438,3,C.wei
12/04/2022,Conticibra_weisflogii,352.808,3,C.wei
12/04/2022,Conticibra_weisflogii,302.896,3,C.wei
12/04/2022,Conticibra_weisflogii,376.962,3,C.wei
12/04/2022,Conticibra_weisflogii,376.112,3,C.wei
12/04/2022,Conticibra_weisflogii,386.419,3,C.wei
12/04/2022,Conticibra_weisflogii,307.391,3,C.wei
12/04/2022,Conticibra_weisflogii,361.233,3,C.wei
12/04/2022,Conticibra_weisflogii,364.631,3,C.wei
12/04/2022,Fragilariformia_virescens,422.349,3,F.vir
12/04/2022,Fragilariformia_virescens,396.41,3,F.vir
12/04/2022,Fragilariformia_virescens,373.596,3,F.vir
12/04/2022,Fragilariformia_virescens,406.481,3,F.vir
12/04/2022,Fragilariformia_virescens,393.867,3,F.vir
12/04/2022,Fragilariformia_virescens,419.776,3,F.vir
12/04/2022,Fragilariformia_virescens,378.714,3,F.vir
12/04/2022,Fragilariformia_virescens,392.499,3,F.vir
12/04/2022,Fragilariformia_virescens,406.516,3,F.vir
12/04/2022,Fragilariformia_virescens,374.654,3,F.vir
12/04/2022,Fragilariformia_virescens,428.331,3,F.vir
12/04/2022,Fragilariformia_virescens,304.25,3,F.vir
12/04/2022,Fragilariformia_virescens,364.851,3,F.vir
12/04/2022,Fragilariformia_virescens,366.113,3,F.vir
12/04/2022,Fragilariformia_virescens,406.318,3,F.vir
12/04/2022,Fragilariformia_virescens,395.037,3,F.vir
12/04/2022,Fragilariformia_virescens,345.92,3,F.vir
12/04/2022,Fragilariformia_virescens,421.093,3,F.vir
04/05/2022,Navicula_phyllepta,314.74,3,N.phy
04/05/2022,Navicula_phyllepta,302.896,3,N.phy
04/05/2022,Navicula_phyllepta,248.712,3,N.phy
04/05/2022,Navicula_phyllepta,275.105,3,N.phy
04/05/2022,Navicula_phyllepta,313.668,3,N.phy
04/05/2022,Navicula_phyllepta,325.669,3,N.phy
04/05/2022,Navicula_phyllepta,325.176,3,N.phy
04/05/2022,Navicula_phyllepta,331.624,3,N.phy
04/05/2022,Navicula_phyllepta,287.404,3,N.phy
04/05/2022,Navicula_phyllepta,306.921,3,N.phy
04/05/2022,Navicula_phyllepta,312.265,3,N.phy
04/05/2022,Navicula_phyllepta,265.961,3,N.phy
04/05/2022,Navicula_phyllepta,308.251,3,N.phy
04/05/2022,Navicula_phyllepta,241.62,3,N.phy
04/05/2022,Navicula_phyllepta,250.952,3,N.phy
04/05/2022,Navicula_phyllepta,251.023,3,N.phy
04/05/2022,Navicula_phyllepta,331.624,3,N.phy
04/05/2022,Navicula_phyllepta,361.566,3,N.phy
04/05/2022,Cylindrotheca_closterium,292.447,3,C.clo
04/05/2022,Cylindrotheca_closterium,324.101,3,C.clo
04/05/2022,Cylindrotheca_closterium,306.057,3,C.clo
04/05/2022,Cylindrotheca_closterium,286.04,3,C.clo
04/05/2022,Cylindrotheca_closterium,324.249,3,C.clo
04/05/2022,Cylindrotheca_closterium,326.001,3,C.clo
04/05/2022,Cylindrotheca_closterium,323.097,3,C.clo
04/05/2022,Cylindrotheca_closterium,344.438,3,C.clo
04/05/2022,Cylindrotheca_closterium,334.388,3,C.clo
04/05/2022,Cylindrotheca_closterium,307.156,3,C.clo
04/05/2022,Cylindrotheca_closterium,370.962,3,C.clo
04/05/2022,Cylindrotheca_closterium,348.346,3,C.clo
04/05/2022,Cylindrotheca_closterium,282.165,3,C.clo
04/05/2022,Cylindrotheca_closterium,299.881,3,C.clo
04/05/2022,Cylindrotheca_closterium,362.43,3,C.clo
04/05/2022,Cylindrotheca_closterium,304.5,3,C.clo
04/05/2022,Cylindrotheca_closterium,276.914,3,C.clo
04/05/2022,Cylindrotheca_closterium,318.464,3,C.clo
04/05/2022,Seminavis_robusta,284.502,3,S.rob
04/05/2022,Seminavis_robusta,344.831,3,S.rob
04/05/2022,Seminavis_robusta,328.248,3,S.rob
04/05/2022,Seminavis_robusta,350.189,3,S.rob
04/05/2022,Seminavis_robusta,333.264,3,S.rob
04/05/2022,Seminavis_robusta,449.401,3,S.rob
04/05/2022,Seminavis_robusta,407.205,3,S.rob
04/05/2022,Seminavis_robusta,392.889,3,S.rob
04/05/2022,Seminavis_robusta,371.221,3,S.rob
04/05/2022,Seminavis_robusta,422.903,3,S.rob
04/05/2022,Seminavis_robusta,306.077,3,S.rob
04/05/2022,Seminavis_robusta,342.003,3,S.rob
04/05/2022,Seminavis_robusta,329.987,3,S.rob
04/05/2022,Seminavis_robusta,331.297,3,S.rob
04/05/2022,Seminavis_robusta,370.394,3,S.rob
04/05/2022,Seminavis_robusta,354.441,3,S.rob
04/05/2022,Seminavis_robusta,361.584,3,S.rob
04/05/2022,Seminavis_robusta,334.611,3,S.rob
04/05/2022,Achnanthes_yaquinensis_0020,492.575,4,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,546.226,4,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,376.962,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,417.693,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,431.981,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,308.797,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,353.234,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,307.332,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,349.794,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,334.122,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,307.42,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,400.892,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,411.456,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,399.494,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,390.763,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,422.505,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,421.421,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0020,404.522,3,A.yaq1
04/05/2022,Achnanthes_yaquinensis_0053,397.38,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,409.621,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,428.626,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,378.523,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,472.655,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,329.166,3,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,415.975,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,408.427,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,433.473,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,448.328,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,460.198,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,426.882,4,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,333.578,3,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,359.898,3,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,330.425,3,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,357.836,3,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,362.771,3,A.yaq2
04/05/2022,Achnanthes_yaquinensis_0053,430.251,3,A.yaq2
04/05/2022,Control_noslip_2022,310.119,3,nbc
04/05/2022,Control_noslip_2022,299.6,3,nbc
04/05/2022,Control_noslip_2022,316.589,3,nbc
04/05/2022,Control_noslip_2022,297.831,3,nbc
04/05/2022,Control_noslip_2022,278.409,3,nbc
04/05/2022,Control_noslip_2022,269.247,3,nbc
04/05/2022,Control_noslip_2022,320.498,3,nbc
04/05/2022,Control_noslip_2022,298.494,3,nbc
04/05/2022,Control_noslip_2022,321.398,3,nbc
04/05/2022,Control_noslip_2022,320.648,3,nbc
04/05/2022,Control_noslip_2022,328.928,3,nbc
04/05/2022,Control_noslip_2022,286.484,3,nbc
04/05/2022,Control_noslip_2022,273.768,3,nbc
04/05/2022,Control_noslip_2022,291.148,3,nbc
04/05/2022,Control_noslip_2022,324.776,3,nbc
04/05/2022,Control_noslip_2022,307.469,3,nbc
04/05/2022,Control_noslip_2022,272.358,3,nbc
04/05/2022,Control_noslip_2022,313.361,3,nbc
04/05/2022,Conticibra_weisflogii,347.464,3,C.wei
04/05/2022,Conticibra_weisflogii,394.051,3,C.wei
04/05/2022,Conticibra_weisflogii,300.563,3,C.wei
04/05/2022,Conticibra_weisflogii,288.553,3,C.wei
04/05/2022,Conticibra_weisflogii,312.496,3,C.wei
04/05/2022,Conticibra_weisflogii,315.732,3,C.wei
04/05/2022,Conticibra_weisflogii,308.921,3,C.wei
04/05/2022,Conticibra_weisflogii,304.144,3,C.wei
04/05/2022,Conticibra_weisflogii,301.203,3,C.wei
04/05/2022,Conticibra_weisflogii,264.741,3,C.wei
04/05/2022,Conticibra_weisflogii,307.489,3,C.wei
04/05/2022,Conticibra_weisflogii,290.9,3,C.wei
04/05/2022,Conticibra_weisflogii,298.333,3,C.wei
04/05/2022,Conticibra_weisflogii,299.239,3,C.wei
04/05/2022,Conticibra_weisflogii,311.28,3,C.wei
04/05/2022,Conticibra_weisflogii,281.909,3,C.wei
04/05/2022,Conticibra_weisflogii,291.891,3,C.wei
04/05/2022,Conticibra_weisflogii,312.669,3,C.wei
04/05/2022,Fragilariformia_virescens,433.691,4,F.vir
04/05/2022,Fragilariformia_virescens,428.533,4,F.vir
04/05/2022,Fragilariformia_virescens,434.898,4,F.vir
04/05/2022,Fragilariformia_virescens,334.345,3,F.vir
04/05/2022,Fragilariformia_virescens,359.205,3,F.vir
04/05/2022,Fragilariformia_virescens,342.937,3,F.vir
04/05/2022,Fragilariformia_virescens,331.134,3,F.vir
04/05/2022,Fragilariformia_virescens,304.085,3,F.vir
04/05/2022,Fragilariformia_virescens,286.976,3,F.vir
04/05/2022,Fragilariformia_virescens,281.717,3,F.vir
04/05/2022,Fragilariformia_virescens,315.961,3,F.vir
04/05/2022,Fragilariformia_virescens,408.901,4,F.vir
04/05/2022,Fragilariformia_virescens,395.187,3,F.vir
04/05/2022,Fragilariformia_virescens,310.013,3,F.vir
04/05/2022,Fragilariformia_virescens,374.882,3,F.vir
04/05/2022,Fragilariformia_virescens,388.28,3,F.vir
04/05/2022,Fragilariformia_virescens,304.268,3,F.vir
04/05/2022,Fragilariformia_virescens,356.605,3,F.vir
04/05/2022,Tetraselmis_suecica,314.5,3,T.sue
04/05/2022,Tetraselmis_suecica,359.562,3,T.sue
04/05/2022,Tetraselmis_suecica,335.177,3,T.sue
04/05/2022,Tetraselmis_suecica,334.917,3,T.sue
04/05/2022,Tetraselmis_suecica,330.162,3,T.sue
04/05/2022,Tetraselmis_suecica,320.763,3,T.sue
04/05/2022,Tetraselmis_suecica,352.358,3,T.sue
04/05/2022,Tetraselmis_suecica,359.205,3,T.sue
04/05/2022,Tetraselmis_suecica,324.74,3,T.sue
04/05/2022,Tetraselmis_suecica,306.125,3,T.sue
04/05/2022,Tetraselmis_suecica,333,3,T.sue
04/05/2022,Tetraselmis_suecica,289.645,3,T.sue
04/05/2022,Tetraselmis_suecica,347.86,3,T.sue
04/05/2022,Tetraselmis_suecica,320.696,3,T.sue
04/05/2022,Tetraselmis_suecica,360.047,3,T.sue
04/05/2022,Tetraselmis_suecica,333.321,3,T.sue
04/05/2022,Tetraselmis_suecica,335.081,3,T.sue
04/05/2022,Tetraselmis_suecica,364.233,3,T.sue
04/05/2022,Tetraselmis_suecica,337.914,3,T.sue
04/05/2022,Tetraselmis_suecica,320.505,3,T.sue
04/05/2022,Tetraselmis_suecica,304.184,3,T.sue
04/05/2022,Tetraselmis_suecica,293.125,3,T.sue
04/05/2022,Tetraselmis_suecica,286.92,3,T.sue
04/05/2022,Tetraselmis_suecica,285.704,3,T.sue
04/05/2022,Tetraselmis_suecica,329.166,3,T.sue
04/05/2022,Tetraselmis_suecica,274.733,3,T.sue
04/05/2022,Tetraselmis_suecica,324.805,3,T.sue
04/05/2022,Tetraselmis_suecica,285.746,3,T.sue
04/05/2022,Tetraselmis_suecica,279.595,3,T.sue
04/05/2022,Tetraselmis_suecica,290.922,3,T.sue
04/05/2022,Tetraselmis_suecica,291.705,3,T.sue
04/05/2022,Tetraselmis_suecica,312.207,3,T.sue
04/05/2022,Tetraselmis_suecica,296.553,3,T.sue
04/05/2022,Tetraselmis_suecica,352.193,3,T.sue
04/05/2022,Tetraselmis_suecica,282.357,3,T.sue
04/05/2022,Tetraselmis_suecica,334.858,3,T.sue
10/05/2022,Navicula_phyllepta,351.574,3,N.phy
10/05/2022,Navicula_phyllepta,333.289,3,N.phy
10/05/2022,Navicula_phyllepta,351.317,3,N.phy
10/05/2022,Navicula_phyllepta,305.605,3,N.phy
10/05/2022,Navicula_phyllepta,294.485,3,N.phy
10/05/2022,Navicula_phyllepta,309.926,3,N.phy
10/05/2022,Navicula_phyllepta,280.299,3,N.phy
10/05/2022,Navicula_phyllepta,341.123,3,N.phy
10/05/2022,Navicula_phyllepta,343.653,3,N.phy
10/05/2022,Navicula_phyllepta,357.055,3,N.phy
10/05/2022,Navicula_phyllepta,321.562,3,N.phy
10/05/2022,Navicula_phyllepta,281.366,3,N.phy
10/05/2022,Navicula_phyllepta,356.725,3,N.phy
10/05/2022,Navicula_phyllepta,288.461,3,N.phy
10/05/2022,Navicula_phyllepta,381.752,3,N.phy
10/05/2022,Navicula_phyllepta,349.945,3,N.phy
10/05/2022,Navicula_phyllepta,293.97,3,N.phy
10/05/2022,Navicula_phyllepta,306.264,3,N.phy
10/05/2022,Cylindrotheca_closterium,410.615,3,C.clo
10/05/2022,Cylindrotheca_closterium,398.135,3,C.clo
10/05/2022,Cylindrotheca_closterium,409.776,3,C.clo
10/05/2022,Cylindrotheca_closterium,406.242,3,C.clo
10/05/2022,Cylindrotheca_closterium,431.193,3,C.clo
10/05/2022,Cylindrotheca_closterium,367.215,3,C.clo
10/05/2022,Cylindrotheca_closterium,370.57,3,C.clo
10/05/2022,Cylindrotheca_closterium,428.755,3,C.clo
10/05/2022,Cylindrotheca_closterium,398.985,3,C.clo
10/05/2022,Cylindrotheca_closterium,438.444,3,C.clo
10/05/2022,Cylindrotheca_closterium,377.441,3,C.clo
10/05/2022,Cylindrotheca_closterium,426.805,3,C.clo
10/05/2022,Cylindrotheca_closterium,381.701,3,C.clo
10/05/2022,Cylindrotheca_closterium,394.402,3,C.clo
10/05/2022,Cylindrotheca_closterium,384.44,3,C.clo
10/05/2022,Cylindrotheca_closterium,366.681,3,C.clo
10/05/2022,Cylindrotheca_closterium,295.023,3,C.clo
10/05/2022,Cylindrotheca_closterium,370.462,3,C.clo
10/05/2022,Seminavis_robusta,397.906,3,S.rob
10/05/2022,Seminavis_robusta,363.526,3,S.rob
10/05/2022,Seminavis_robusta,324.953,3,S.rob
10/05/2022,Seminavis_robusta,305.424,3,S.rob
10/05/2022,Seminavis_robusta,354.415,3,S.rob
10/05/2022,Seminavis_robusta,347.414,3,S.rob
10/05/2022,Seminavis_robusta,397.212,3,S.rob
10/05/2022,Seminavis_robusta,430.001,3,S.rob
10/05/2022,Seminavis_robusta,381.387,3,S.rob
10/05/2022,Seminavis_robusta,388.748,3,S.rob
10/05/2022,Seminavis_robusta,370.116,3,S.rob
10/05/2022,Seminavis_robusta,463.078,4,S.rob
10/05/2022,Seminavis_robusta,405.737,3,S.rob
10/05/2022,Seminavis_robusta,390.093,3,S.rob
10/05/2022,Seminavis_robusta,363.144,3,S.rob
10/05/2022,Seminavis_robusta,380.264,3,S.rob
10/05/2022,Seminavis_robusta,441.003,4,S.rob
10/05/2022,Seminavis_robusta,487.274,4,S.rob
10/05/2022,Achnanthes_yaquinensis_0020,323.618,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,344.264,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,345.067,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,380.141,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,352.808,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,325.416,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,424.755,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,316.55,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,370.26,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,381.106,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,443.47,4,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,426.816,4,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,403.142,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,348.483,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,366.807,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,420.977,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,391.844,3,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0020,454.687,4,A.yaq1
10/05/2022,Achnanthes_yaquinensis_0053,403.107,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,452.017,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,431.146,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,447.482,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,434.152,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,423.827,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,419.547,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,440.695,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,386.03,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,432.208,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,422.932,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,407.225,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,437.461,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,447.482,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,460.09,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,454.618,3,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,446.984,4,A.yaq2
10/05/2022,Achnanthes_yaquinensis_0053,484.187,4,A.yaq2
10/05/2022,Control_noslip_2022,345.276,3,nbc
10/05/2022,Control_noslip_2022,366.458,3,nbc
10/05/2022,Control_noslip_2022,401.477,3,nbc
10/05/2022,Control_noslip_2022,391.6,3,nbc
10/05/2022,Control_noslip_2022,380.994,3,nbc
10/05/2022,Control_noslip_2022,356.253,3,nbc
10/05/2022,Control_noslip_2022,301.522,3,nbc
10/05/2022,Control_noslip_2022,372.821,3,nbc
10/05/2022,Control_noslip_2022,403.331,3,nbc
10/05/2022,Control_noslip_2022,398.106,3,nbc
10/05/2022,Control_noslip_2022,344.106,3,nbc
10/05/2022,Control_noslip_2022,389.606,3,nbc
10/05/2022,Control_noslip_2022,325.416,3,nbc
10/05/2022,Control_noslip_2022,369.532,3,nbc
10/05/2022,Control_noslip_2022,364.631,3,nbc
10/05/2022,Control_noslip_2022,391.984,3,nbc
10/05/2022,Control_noslip_2022,358.357,3,nbc
10/05/2022,Control_noslip_2022,349.312,3,nbc
10/05/2022,Conticibra_weisflogii,323.789,3,C.wei
10/05/2022,Conticibra_weisflogii,356.444,3,C.wei
10/05/2022,Conticibra_weisflogii,327.102,3,C.wei
10/05/2022,Conticibra_weisflogii,343.778,3,C.wei
10/05/2022,Conticibra_weisflogii,349.853,3,C.wei
10/05/2022,Conticibra_weisflogii,328.928,3,C.wei
10/05/2022,Conticibra_weisflogii,333.902,3,C.wei
10/05/2022,Conticibra_weisflogii,347.499,3,C.wei
10/05/2022,Conticibra_weisflogii,330.188,3,C.wei
10/05/2022,Conticibra_weisflogii,376.435,3,C.wei
10/05/2022,Conticibra_weisflogii,392.771,3,C.wei
10/05/2022,Conticibra_weisflogii,367.971,3,C.wei
10/05/2022,Conticibra_weisflogii,362.43,3,C.wei
10/05/2022,Conticibra_weisflogii,352.057,3,C.wei
10/05/2022,Conticibra_weisflogii,378.539,3,C.wei
10/05/2022,Conticibra_weisflogii,308.563,3,C.wei
10/05/2022,Conticibra_weisflogii,380.299,3,C.wei
10/05/2022,Conticibra_weisflogii,349.364,3,C.wei
10/05/2022,Fragilariformia_virescens,384.877,3,F.vir
10/05/2022,Fragilariformia_virescens,400.216,3,F.vir
10/05/2022,Fragilariformia_virescens,425.525,3,F.vir
10/05/2022,Fragilariformia_virescens,410.558,3,F.vir
10/05/2022,Fragilariformia_virescens,356.605,3,F.vir
10/05/2022,Fragilariformia_virescens,428.431,3,F.vir
10/05/2022,Fragilariformia_virescens,377.384,3,F.vir
10/05/2022,Fragilariformia_virescens,368.639,3,F.vir
10/05/2022,Fragilariformia_virescens,391.189,3,F.vir
10/05/2022,Fragilariformia_virescens,431.515,3,F.vir
10/05/2022,Fragilariformia_virescens,407.732,3,F.vir
10/05/2022,Fragilariformia_virescens,347.645,3,F.vir
10/05/2022,Fragilariformia_virescens,373.338,3,F.vir
10/05/2022,Fragilariformia_virescens,383.317,3,F.vir
10/05/2022,Fragilariformia_virescens,340.37,3,F.vir
10/05/2022,Fragilariformia_virescens,315.722,3,F.vir
10/05/2022,Fragilariformia_virescens,390.599,3,F.vir
10/05/2022,Fragilariformia_virescens,362.111,3,F.vir
10/05/2022,Tetraselmis_suecica,323.386,3,T.sue
10/05/2022,Tetraselmis_suecica,352.867,3,T.sue
10/05/2022,Tetraselmis_suecica,365.482,3,T.sue
10/05/2022,Tetraselmis_suecica,361.49,3,T.sue
10/05/2022,Tetraselmis_suecica,352.867,3,T.sue
10/05/2022,Tetraselmis_suecica,320.062,3,T.sue
10/05/2022,Tetraselmis_suecica,338.131,3,T.sue
10/05/2022,Tetraselmis_suecica,282.125,3,T.sue
10/05/2022,Tetraselmis_suecica,304.303,3,T.sue
10/05/2022,Tetraselmis_suecica,271.46,3,T.sue
10/05/2022,Tetraselmis_suecica,348.383,3,T.sue
10/05/2022,Tetraselmis_suecica,311.802,3,T.sue
10/05/2022,Tetraselmis_suecica,328.082,3,T.sue
